t / s;I / A
3481703550.753572;29.948000
3481703550.771573;29.952000
3481703550.777574;29.946000
3481703550.787574;29.949000
3481703550.798574;29.953000
3481703550.809575;29.948000
3481703550.820576;29.951000
3481703550.826576;29.944000
3481703550.837577;29.950000
3481703550.848577;29.949000
3481703550.859578;29.950000
3481703550.870579;29.955000
3481703550.876579;29.951000
3481703550.887580;29.943000
3481703550.898580;29.958000
3481703550.909581;29.952000
3481703550.920582;29.947000
3481703550.926582;29.947000
3481703550.937582;29.947000
3481703550.948583;29.944000
3481703550.959584;29.952000
3481703550.970584;29.952000
3481703550.976585;29.952000
3481703550.987586;29.953000
3481703550.998586;29.954000
3481703551.009587;29.948000
3481703551.020587;29.949000
3481703551.026587;29.949000
3481703551.037588;29.952000
3481703551.048589;29.946000
3481703551.059589;29.949000
3481703551.070590;29.943000
3481703551.076591;29.948000
3481703551.087591;29.946000
3481703551.098592;29.952000
3481703551.109592;29.948000
3481703551.115592;29.954000
3481703551.126594;29.945000
3481703551.137594;29.949000
3481703551.148594;29.949000
3481703551.159595;29.949000
3481703551.165596;29.951000
3481703551.176596;29.947000
3481703551.187597;29.947000
3481703551.198597;29.952000
3481703551.209598;29.951000
3481703551.215599;29.952000
3481703551.226599;29.941000
3481703551.237600;29.955000
3481703551.248600;29.948000
3481703551.259601;29.947000
3481703551.265601;29.942000
3481703551.280602;29.947000
3481703551.290603;29.950000
3481703551.300603;29.952000
3481703551.311604;29.948000
3481703551.321605;29.948000
3481703551.331605;29.949000
3481703551.341606;29.954000
3481703551.353606;29.953000
3481703551.363607;29.948000
3481703551.372607;29.943000
3481703551.383608;29.951000
3481703551.392609;29.953000
3481703551.398609;29.957000
3481703551.405609;29.948000
3481703551.416610;29.951000
3481703551.427610;29.951000
3481703551.438611;29.951000
3481703551.449612;29.942000
3481703551.455612;29.952000
3481703551.466613;29.951000
3481703551.477613;29.953000
3481703551.488614;29.952000
3481703551.499615;29.949000
3481703551.505615;29.949000
3481703551.516616;29.950000
3481703551.527616;29.948000
3481703551.538617;29.948000
3481703551.549618;29.945000
3481703551.555618;29.950000
3481703551.566618;29.950000
3481703551.577619;29.948000
3481703551.588620;29.945000
3481703551.599620;29.949000
3481703551.605621;29.945000
3481703551.616621;29.952000
3481703551.627622;29.951000
3481703551.639623;29.954000
3481703551.645623;29.945000
3481703551.656624;29.946000
3481703551.667624;29.949000
3481703551.678625;29.952000
3481703551.689626;29.958000
3481703551.696626;29.948000
3481703551.709627;29.945000
3481703551.716627;29.951000
3481703551.727628;29.948000
3481703551.738628;29.947000
3481703551.749629;29.950000
3481703551.755629;29.949000
3481703551.766630;29.951000
3481703551.778631;29.952000
3481703551.785631;29.949000
3481703551.796632;29.950000
3481703551.807632;29.943000
3481703551.818633;29.951000
3481703551.829634;29.949000
3481703551.835634;29.952000
3481703551.846634;29.956000
3481703551.857635;29.949000
3481703551.868636;29.950000
3481703551.879636;29.957000
3481703551.885637;29.949000
3481703551.896637;29.952000
3481703551.913639;29.951000
3481703551.924639;29.950000
3481703551.933640;29.943000
3481703551.943640;29.952000
3481703551.953641;29.951000
3481703551.964641;29.951000
3481703551.975642;29.954000
3481703551.985642;29.945000
3481703552.003644;29.951000
3481703552.014644;29.949000
3481703552.023645;29.952000
3481703552.029645;29.945000
3481703552.035645;29.950000
3481703552.046646;29.948000
3481703552.057647;29.953000
3481703552.068647;29.957000
3481703552.079648;29.949000
3481703552.085648;29.948000
3481703552.096649;29.951000
3481703552.107649;29.950000
3481703552.118650;29.957000
3481703552.129651;29.948000
3481703552.135651;29.951000
3481703552.145652;29.946000
3481703552.156652;29.955000
3481703552.167653;29.952000
3481703552.178654;29.949000
3481703552.189654;29.949000
3481703552.196655;29.953000
3481703552.207655;29.952000
3481703552.218656;29.950000
3481703552.229657;29.950000
3481703552.235657;29.952000
3481703552.246657;29.949000
3481703552.257658;29.950000
3481703552.268659;29.953000
3481703552.274659;29.949000
3481703552.285660;29.947000
3481703552.296660;29.950000
3481703552.307661;29.950000
3481703552.318662;29.949000
3481703552.324662;29.948000
3481703552.335662;29.949000
3481703552.346663;29.951000
3481703552.357664;29.950000
3481703552.368664;29.953000
3481703552.374665;29.950000
3481703552.385665;29.946000
3481703552.396666;29.956000
3481703552.407667;29.952000
3481703552.418667;29.947000
3481703552.424668;29.945000
3481703552.435668;29.952000
3481703552.446669;29.951000
3481703552.457670;29.951000
3481703552.468670;29.948000
3481703552.474670;29.950000
3481703552.485671;29.945000
3481703552.496672;29.950000
3481703552.507672;29.949000
3481703552.518673;29.952000
3481703552.524673;29.947000
3481703552.538674;29.947000
3481703552.549675;29.953000
3481703552.560676;29.949000
3481703552.570676;29.945000
3481703552.579677;29.951000
3481703552.590677;29.945000
3481703552.601678;29.953000
3481703552.611678;29.946000
3481703552.622679;29.944000
3481703552.633679;29.950000
3481703552.643680;29.952000
3481703552.650681;29.947000
3481703552.656681;29.947000
3481703552.667682;29.947000
3481703552.679682;29.947000
3481703552.685682;29.949000
3481703552.696683;29.953000
3481703552.707684;29.947000
3481703552.718684;29.955000
3481703552.724685;29.952000
3481703552.740685;29.952000
3481703552.746686;29.947000
3481703552.757687;29.945000
3481703552.768687;29.947000
3481703552.774688;29.956000
3481703552.785688;29.952000
3481703552.796689;29.948000
3481703552.809690;29.942000
3481703552.815690;29.952000
3481703552.827691;29.954000
3481703552.838691;29.950000
3481703552.844692;29.950000
3481703552.855692;29.951000
3481703552.866693;29.953000
3481703552.877694;29.952000
3481703552.888694;29.949000
3481703552.894694;29.952000
3481703552.905695;29.949000
3481703552.916696;29.955000
3481703552.927696;29.951000
3481703552.938697;29.949000
3481703552.944697;29.953000
3481703552.955698;29.949000
3481703552.966699;29.942000
3481703552.977699;29.948000
3481703552.988700;29.948000
3481703552.994700;29.949000
3481703553.005701;29.948000
3481703553.016702;29.945000
3481703553.027702;29.946000
3481703553.038702;29.952000
3481703553.044703;29.947000
3481703553.055704;29.947000
3481703553.066704;29.946000
3481703553.077705;29.952000
3481703553.088706;29.952000
3481703553.094706;29.948000
3481703553.105707;29.950000
3481703553.116707;29.943000
3481703553.127708;29.950000
3481703553.138709;29.955000
3481703553.144709;29.947000
3481703553.155709;29.948000
3481703553.165710;29.955000
3481703553.176711;29.952000
3481703553.186711;29.952000
3481703553.197712;29.950000
3481703553.208713;29.948000
3481703553.219713;29.952000
3481703553.229714;29.950000
3481703553.238714;29.955000
3481703553.248715;29.947000
3481703553.258715;29.944000
3481703553.268716;29.951000
3481703553.278717;29.955000
3481703553.284717;29.944000
3481703553.295717;29.947000
3481703553.306718;29.943000
3481703553.317719;29.952000
3481703553.328719;29.950000
3481703553.334720;29.953000
3481703553.345720;29.947000
3481703553.356721;29.947000
3481703553.367722;29.950000
3481703553.378722;29.954000
3481703553.384723;29.948000
3481703553.395723;29.949000
3481703553.406724;29.944000
3481703553.417725;29.956000
3481703553.428725;29.951000
3481703553.434725;29.950000
3481703553.445726;29.948000
3481703553.456727;29.953000
3481703553.467727;3.766000
3481703553.478728;29.299000
3481703553.484728;29.865000
3481703553.495729;30.008000
3481703553.506730;30.049000
3481703553.517730;30.060000
3481703553.523730;30.069000
3481703553.535731;30.077000
3481703553.546732;30.073000
3481703553.557733;30.076000
3481703553.563733;30.063000
3481703553.574733;30.072000
3481703553.585734;30.071000
3481703553.596735;30.065000
3481703553.607735;30.061000
3481703553.613736;30.057000
3481703553.624736;30.052000
3481703553.635737;30.058000
3481703553.646738;30.049000
3481703553.657738;30.047000
3481703553.663739;30.037000
3481703553.674739;30.035000
3481703553.685740;30.028000
3481703553.696741;30.033000
3481703553.707741;30.026000
3481703553.713741;30.023000
3481703553.725742;30.014000
3481703553.736742;30.018000
3481703553.743743;30.008000
3481703553.754744;30.009000
3481703553.767745;30.006000
3481703553.773745;30.000000
3481703553.784745;29.998000
3481703553.793746;29.999000
3481703553.804747;29.994000
3481703553.814747;29.990000
3481703553.825747;29.986000
3481703553.835748;29.987000
3481703553.847749;29.977000
3481703553.858749;29.976000
3481703553.870750;29.969000
3481703553.881751;29.979000
3481703553.891751;29.971000
3481703553.902752;29.969000
3481703553.909752;29.967000
3481703553.915753;29.973000
3481703553.926754;29.967000
3481703553.937754;29.973000
3481703553.943755;29.969000
3481703553.954755;29.976000
3481703553.965756;29.973000
3481703553.976757;29.978000
3481703553.987757;29.981000
3481703553.993757;29.975000
3481703554.004758;29.975000
3481703554.015759;29.977000
3481703554.026759;29.968000
3481703554.037760;29.976000
3481703554.043760;29.971000
3481703554.054761;29.973000
3481703554.065762;29.978000
3481703554.076762;29.977000
3481703554.087763;29.967000
3481703554.093763;29.977000
3481703554.104764;29.972000
3481703554.115764;29.978000
3481703554.126765;29.975000
3481703554.137765;29.978000
3481703554.143766;29.974000
3481703554.154767;29.973000
3481703554.165767;29.978000
3481703554.176768;29.982000
3481703554.187768;29.970000
3481703554.193769;29.980000
3481703554.204770;29.970000
3481703554.215770;29.977000
3481703554.226771;29.977000
3481703554.237772;29.973000
3481703554.243772;29.970000
3481703554.254772;29.978000
3481703554.265773;29.974000
3481703554.276773;29.986000
3481703554.287774;29.977000
3481703554.293775;29.980000
3481703554.304775;29.971000
3481703554.315776;29.982000
3481703554.326777;29.974000
3481703554.337777;29.978000
3481703554.343777;29.977000
3481703554.354778;29.979000
3481703554.365778;29.975000
3481703554.376779;29.978000
3481703554.387780;29.975000
3481703554.393780;29.968000
3481703554.404781;29.978000
3481703554.416781;29.978000
3481703554.427782;29.971000
3481703554.437783;29.973000
3481703554.447783;29.973000
3481703554.457784;29.977000
3481703554.469785;29.972000
3481703554.480785;29.973000
3481703554.492786;29.975000
3481703554.511787;29.973000
3481703554.521788;29.983000
3481703554.531788;29.971000
3481703554.538788;29.976000
3481703554.544789;29.972000
3481703554.555789;29.978000
3481703554.566790;29.973000
3481703554.577791;29.979000
3481703554.583791;29.976000
3481703554.594792;29.979000
3481703554.605793;29.979000
3481703554.616793;29.977000
3481703554.627794;29.972000
3481703554.633794;29.973000
3481703554.644794;29.977000
3481703554.655795;29.977000
3481703554.667796;29.973000
3481703554.673796;29.977000
3481703554.684797;29.973000
3481703554.692797;29.983000
3481703554.703798;29.971000
3481703554.715799;29.974000
3481703554.726799;29.973000
3481703554.732800;29.972000
3481703554.743800;29.975000
3481703554.754801;29.978000
3481703554.765801;29.974000
3481703554.776802;29.973000
3481703554.783803;29.974000
3481703554.794803;29.974000
3481703554.806804;29.974000
3481703554.812804;29.976000
3481703554.823805;29.979000
3481703554.834805;29.978000
3481703554.850806;29.980000
3481703554.855807;29.977000
3481703554.866807;29.969000
3481703554.872807;29.979000
3481703554.883808;29.976000
3481703554.893809;29.979000
3481703554.904809;29.975000
3481703554.916810;29.981000
3481703554.922811;29.974000
3481703554.934811;29.977000
3481703554.945812;29.975000
3481703554.956812;29.983000
3481703554.962813;29.974000
3481703554.973814;29.968000
3481703554.984814;29.976000
3481703554.995815;29.983000
3481703555.006815;29.976000
3481703555.012815;29.975000
3481703555.023816;29.977000
3481703555.034817;29.979000
3481703555.045817;29.977000
3481703555.061819;29.973000
3481703555.072819;29.981000
3481703555.083820;29.976000
3481703555.093820;29.977000
3481703555.102821;29.970000
3481703555.112822;29.975000
3481703555.122822;29.978000
3481703555.132823;29.984000
3481703555.142823;29.977000
3481703555.159824;29.974000
3481703555.168825;29.972000
3481703555.174825;29.981000
3481703555.185825;29.976000
3481703555.196826;29.982000
3481703555.202826;29.975000
3481703555.213827;29.977000
3481703555.224828;29.977000
3481703555.235828;29.975000
3481703555.246829;29.977000
3481703555.252830;29.972000
3481703555.263830;29.972000
3481703555.274831;29.979000
3481703555.285831;29.975000
3481703555.296832;29.982000
3481703555.302832;29.977000
3481703555.313833;29.972000
3481703555.324833;29.976000
3481703555.335834;29.981000
3481703555.346835;29.978000
3481703555.352835;29.975000
3481703555.363836;29.974000
3481703555.374836;29.984000
3481703555.385837;29.977000
3481703555.396838;29.973000
3481703555.402838;29.972000
3481703555.413838;29.982000
3481703555.424839;29.976000
3481703555.435840;29.976000
3481703555.446840;29.978000
3481703555.452841;29.972000
3481703555.464841;29.982000
3481703555.475842;29.979000
3481703555.486843;29.976000
3481703555.492843;29.976000
3481703555.503844;29.971000
3481703555.514844;29.981000
3481703555.525845;29.976000
3481703555.536846;29.982000
3481703555.542846;29.975000
3481703555.553847;29.976000
3481703555.564847;29.975000
3481703555.575848;29.974000
3481703555.586849;29.971000
3481703555.592849;29.981000
3481703555.603849;29.971000
3481703555.614850;29.984000
3481703555.625851;29.976000
3481703555.636851;29.980000
3481703555.642852;29.974000
3481703555.653852;29.973000
3481703555.664853;29.975000
3481703555.675854;29.979000
3481703555.686854;29.975000
3481703555.696855;29.980000
3481703555.706855;29.975000
3481703555.716856;29.978000
3481703555.727857;29.975000
3481703555.737857;29.980000
3481703555.748857;29.973000
3481703555.758858;29.986000
3481703555.768859;29.978000
3481703555.779860;29.982000
3481703555.791860;29.974000
3481703555.805861;29.973000
3481703555.816862;29.979000
3481703555.822862;29.971000
3481703555.833863;29.980000
3481703555.844863;29.974000
3481703555.855864;29.976000
3481703555.866865;29.974000
3481703555.872865;29.976000
3481703555.883865;29.975000
3481703555.894866;29.975000
3481703555.905867;29.977000
3481703555.916867;29.978000
3481703555.922868;29.973000
3481703555.933868;29.979000
3481703555.945869;29.971000
3481703555.951869;29.983000
3481703555.963870;29.976000
3481703555.974871;29.982000
3481703555.985871;29.979000
3481703555.991872;29.980000
3481703556.002872;29.976000
3481703556.013873;29.981000
3481703556.024874;29.979000
3481703556.035874;29.979000
3481703556.041874;29.977000
3481703556.052875;29.980000
3481703556.063876;29.978000
3481703556.074876;29.977000
3481703556.085877;29.976000
3481703556.091877;29.982000
3481703556.102878;29.974000
